,CVCL_1805,CVCL_1859,CVCL_1170,CVCL_2016,CVCL_2017,CVCL_2889,CVCL_2022,CVCL_1240,CVCL_1280,CVCL_0337,CVCL_0065,CVCL_1324,CVCL_2541,CVCL_2976,CVCL_4965,CVCL_2098,CVCL_1380,CVCL_H631,CVCL_H637,CVCL_0013,CVCL_2127,CVCL_3032,CVCL_2633,CVCL_2142,CVCL_8461,CVCL_0466,CVCL_8797,CVCL_1913,CVCL_5363,CVCL_RL84,CVCL_A673,CVCL_0538,CVCL_2209,CVCL_2210,CVCL_9973,CVCL_L177,CVCL_A1EY,CVCL_1797
AC002310.12,4.32912356278959,5.1218646415694,5.07394259927686,4.63589461972958,4.48960943408732,4.25041346271914,5.42968862893119,4.11141457536026,5.02169593826127,4.85984843600498,4.73936616938587,4.22044725306982,3.95865929778048,5.06702003615293,4.38501788173803,5.14926963960291,4.86504183834277,5.22753379142739,4.96331121482749,4.83833717204548,4.33519268318761,4.38304324791258,5.02545730402505,4.31566934142839,3.92539813204578,4.22424549247769,4.5893821908151,5.45410143560818,3.36667031396106,4.754049226161,4.18406285121066,4.62417585963006,5.16507129285787,4.8802257880785,5.30840041120147,4.51906131922822,4.46607592172586,4.27135642216607
AC002310.14,3.61408870501662,4.97254925048837,3.61893588597166,4.1145505734678,3.98975080013865,4.00522492930281,3.81114682955654,3.83964328920832,3.45552723470894,4.14555316358447,4.01785141553881,3.78823009231167,3.23049038950513,3.6721422066476,3.93479538128126,3.59269283560582,3.72217219811522,3.5901446180072,3.73145333952169,4.09988451055168,2.73114236175093,2.73952868323218,4.14108265181693,2.42115443750494,3.56159562180132,2.77627425519503,3.81478683970048,5.05888464337508,2.97831024443903,3.19889777763282,3.02098749152225,4.02618325830151,3.48837951557655,4.3176975722805,3.39175681641027,4.09092886901084,3.26145978724295,3.70956889865706
AC002310.7,3.93597664864854,2.65160635988478,1.86325477147622,2.44007136030997,2.65748331949146,1.80556573625129,3.22953485887102,2.85995030338585,2.10628347644558,2.36263038410909,3.63988528799159,2.12219813637295,1.73546234352166,4.40706719018926,2.8932327712904,0,1.84526709539675,2.31610518999295,2.60530111253227,2.81285478503468,1.94295416133096,2.17438288409373,2.87329958928784,2.10183818119267,2.16641591542323,2.52698905079006,2.51035157549441,2.92041493979934,2.07887468440596,1.54998414720504,2.66821254491155,2.55929962384021,1.57823770227418,3.41625780037939,3.9578470589402,2.29728379662873,0.639738712677953,1.53071339086625
AC002331.2,2.8756743111416,4.27018124798121,2.2156120363197,3.71721893849289,3.7311779657057,1.62269557309566,2.07111774829824,2.60915488182949,0,2.55245471404613,1.13117324875351,0.65163944354969,2.13705918151853,3.12596480684184,3.91499156784709,2.25813987148463,1.57007173603988,1.82787270973759,4.03183497089665,0.97386043684133,3.43064916172718,1.46821216097515,2.28632288949594,2.79656609008156,3.31390957737818,3.28425202988388,2.07437155197092,3.92385178382983,1.50357353951428,0.80519461285501,0.797268897652052,1.04200180881684,2.36236405574809,2.30888006720149,3.9066842217126,1.57577422176506,1.30507244360645,4.37911023916192
AC002383.2,1.29273732774127,1.86031155917983,3.77620288345349,1.96146727417253,2.14912451783431,1.39872854750906,1.95543256294292,1.76496541775204,1.8583634412881,2.21255358236775,0.875271664239995,3.09692186262858,1.88795702522962,2.51175706176727,2.30531165383956,2.8975989077078,1.57007173603988,2.73155567260222,1.64450258696425,1.45775314406612,2.73114236175093,2.49635924976854,2.75564315393301,2.32561432371427,1.46129744793996,2.71953395949058,1.00791619762879,0.926636424053398,1.20351934421593,1.245382560777,3.02098749152225,2.31987782724703,2.90738365414632,1.39154292096561,1.28391212591596,4.7863992886028,3.41993796746874,2.10935769824219
AC002398.11,2.5218725785655,1.7317675678183,1.86325477147622,1.96146727417253,1.89956838713004,2.09393314368829,2.26872914731268,1.91833990385696,1.98998690571492,1.69368118226197,2.31223101735572,2.00563174548465,2.33631951506058,1.50076042053202,1.79428431734911,2.25813987148463,1.71710625447755,2.95866562181872,1.12791757106071,1.6332265845232,1.94295416133096,2.17438288409373,2.28632288949594,2.42115443750494,2.03118308815765,2.28831179033606,1.9586289055202,2.0626759285899,1.50357353951428,1.78314368039833,1.95972220827782,1.87251864557989,2.60275074074634,2.82497417222171,2.17840564858662,1.57577422176506,2.38470314662115,2.10935769824219
AC002398.13,3.80767838311844,3.30884766443973,3.54314586543334,3.83701330761059,3.89803724803834,4.09380408536379,4.03370046081128,4.12715481016921,3.33456467757116,4.34654011929506,3.43688082133083,3.99422329572443,3.76222156166747,4.06909722225357,3.40412561455231,4.51014979935985,3.0347781485133,4.93696683684024,4.23264955239782,3.54924458927572,3.2155645307143,3.32257727541873,4.36416918625666,3.32045751859764,4.36015797356669,3.75265017274681,3.99021501640159,3.6477178934985,3.32560976385701,2.97333212639121,3.62658191951766,4.40348223927118,4.36805132374426,3.25515598046845,3.26717565883225,3.67236461467469,4.40230326219238,3.36958329321097
AC002398.9,3.86468991664738,3.58017299218554,3.16489095154134,3.65147167258805,3.4131989063473,3.15132533381409,4.53121509302795,3.88043799744466,3.95939710448822,3.07811909211588,3.86878469569358,3.52849406250373,2.57611969359917,4.29477600788993,4.09732320676911,4.57840928113317,3.84339969834234,4.68234517722253,3.13274154345538,3.50070725480512,2.23762772080938,3.04684346267536,2.38146744798142,2.42115443750494,2.73111870665465,3.37917323749585,3.97399392922742,3.26495660760763,0.772841091016563,1.245382560777,2.37544219927704,3.21299943662406,4.67970056474633,1.9519062594471,4.12579825316358,2.29728379662873,4.95980291792555,3.45891635195165
AC002407.3,2.36931456734648,2.4724524939744,0,3.94397998237251,3.16682592379676,0,3.04139122295116,1.36221225296583,0,1.16929868012005,2.75334437231472,0,0,0,2.94730883748935,2.1394330176206,1.71710625447755,0.835150030599423,0,1.78245688030251,0,0,0,0,0,0,0,2.63698283076469,0,0,0,3.78690926422762,0,3.16369585999282,2.35827570247278,0,0,0
AC002451.3,1.96940390813272,2.4724524939744,3.56905271223772,3.00578535828014,3.20596101099514,3.15132533381409,2.75582923894965,2.16861846909875,2.89822434904251,3.04345539477773,2.16302400293577,2.62912051982011,2.5023960287851,2.27343902677585,2.64187032631729,3.53194665304777,2.45612819785121,2.17826363851989,2.87434025869101,2.22362183876474,2.65003577423571,2.87397877852643,2.54826667704117,3.45872854476563,2.16641591542323,3.46586035537597,2.70264129637776,1.96065715248931,2.97831024443903,1.97208725580372,2.74942580180554,2.96263362620941,3.48837951557655,2.51194896835294,2.27237939006663,2.93885788718299,3.26145978724295,2.30793887660921
AC002456.2,1.01589333591257,0.936176096071883,0.645765404152348,0,0.666376124545817,0.701453793122258,0,0,0.643013962741503,0.908186993965737,1.13117324875351,0.65163944354969,0.659750611894315,1.0088878409552,0,1.14464309042199,0.925368288473571,1.28379633732101,0.71520626087538,0.601072395013947,0.78657728853081,1.17175253274528,0.684145291670525,0,0.743768985694365,1.01944503179226,2.43705602715685,0.926636424053398,1.20351934421593,1.54998414720504,1.23516388975679,0,1.07268018404696,0.56261833729206,0.626069935904633,0.823368557815354,0.639738712677953,0.644675239632673
AC002463.3,0.631758237536994,0.57385985435202,1.86325477147622,1.67973012210723,1.56625331623073,1.39872854750906,1.28097058378705,1.58372952100258,0.643013962741503,1.54746810114653,1.33475212581699,1.54217254145777,1.3357717278824,0.626619794247016,1.94850704210601,1.43793284219937,1.57007173603988,1.59238932779768,0.71520626087538,1.91228203152958,1.75500400603062,1.17175253274528,1.37276095653359,2.42115443750494,1.1655541512358,1.51365633018377,1.67704313985104,1.19058287613787,1.50357353951428,0.80519461285501,1.53867485856765,1.54111035031141,1.35707294425892,1.83845800359986,1.00813741567041,1.26872688940408,1.30507244360645,1.99300867710244
AC002467.7,4.47972670743314,4.92303150114499,5.02745016290019,5.57818951028018,5.80381394717976,5.40096458414042,4.2776417787976,5.02421437841561,4.66018691753187,4.98881575954352,4.58768960138617,5.11417268067276,4.56746424608123,5.45000375219828,4.42183322138921,5.569264075957,5.03226449168688,5.09276703969166,5.14324804860877,4.57899707814928,4.92237893119063,4.51326969416507,5.20775923919231,4.6600395904953,5.12206542588383,5.42444839341566,4.37317325503127,4.38641600235511,5.27064416017526,4.88383149915934,4.76088891199202,4.80486078821941,4.60562000787163,4.96276996482224,4.61589528611541,4.97970998458131,4.39126758239948,4.30857947450311
AC002480.3,0,0,0,0,0,0,0,0,3.72808199645085,0,0,0,0,0,0,0,0,0,5.15537254714336,0,0,2.73952868323218,4.07656313558178,2.21997270581146,1.68924672506322,1.01944503179226,0,0,2.707445541916,0,4.18406285121066,0,0,0,0,4.35272220646509,3.8813004052009,0
AC002480.4,1.29273732774127,0.57385985435202,1.03492420623593,1.28604986764609,1.0627558788647,0,1.00555412371581,0.677157051827712,2.54385697019786,0.908186993965737,0.530489144660542,0,0.659750611894315,1.67828705171169,0,1.14464309042199,1.39762848973654,0.835150030599423,3.87135467132193,0.97386043684133,1.22134172412642,2.17438288409373,2.18116476265037,1.40552202806189,1.46129744793996,1.51365633018377,1.49957201029948,0.926636424053398,1.73406755155611,0.80519461285501,2.66821254491155,0.650992589770731,0.673761418562352,1.1835007973816,1.00813741567041,3.70433422059625,3.03069775313371,2.54708189851955
AC002511.2,1.68724560301355,1.41108988930552,1.53251059325296,1.28604986764609,0,0.701453793122258,2.07111774829824,0,1.31011940475448,0.908186993965737,0,0.65163944354969,0,0.626619794247016,1.38856701110438,0.727867394513782,1.57007173603988,0.835150030599423,1.12791757106071,2.30904544748381,1.22134172412642,0.748497739392974,0.684145291670525,1.11572171433856,0.743768985694365,1.69178081387022,1.00791619762879,1.71882947424429,0.772841091016563,1.245382560777,1.23516388975679,0.650992589770731,0.673761418562352,2.23086199077906,0.626069935904633,0,0.639738712677953,0.644675239632673
AC002519.8,2.08533888669492,1.7317675678183,2.11137271026088,1.83048803339134,2.03211111780853,2.21194452000524,2.17479680924023,1.58372952100258,1.98998690571492,1.69368118226197,1.77467176052467,1.72159075112317,1.55545458662236,2.07570916873314,2.30531165383956,2.1394330176206,1.39762848973654,1.82787270973759,2.52498372502677,1.6332265845232,2.35773043175091,2.66485493579239,2.28632288949594,1.62993437374504,2.39193662229339,2.28831179033606,2.27206695696473,1.5717352584982,2.07887468440596,1.97208725580372,2.11828072120661,1.72048105858776,2.44907397068765,2.38124937257758,1.82800711069786,1.81035944151256,2.46400854865837,2.54708189851955
AC002539.1,0,0.57385985435202,1.03492420623593,0,0,0,0,1.91833990385696,0,0.908186993965737,0,0.65163944354969,0,0,0,3.85096385944352,0,0.835150030599423,0,0,0,0,1.77671098464061,0,0,4.11474030288124,0,0,0,0,0,0,0,0,0,2.62333512658625,0,0.644675239632673
AC002550.6,2.8756743111416,2.4724524939744,2.85267196097122,3.00578535828014,2.2538688982189,2.09393314368829,2.43365976148137,2.16861846909875,2.61233750941783,2.60848702893862,2.70773486547512,2.96391526400208,1.88795702522962,2.81438679064046,2.99861009224582,3.15631337200425,2.23808759878118,3.5153886909786,2.74884128703047,2.95123819893307,3.00240414914519,2.17438288409373,2.46834078624847,3.02002548743835,2.73111870665465,2.37435759115801,3.19820185170153,2.23996384374918,2.07887468440596,2.26798565828512,2.66821254491155,2.48568280102491,3.05370109930842,2.57140522135034,2.07467613573934,2.86881289163136,2.29856243055201,2.99636861880449
AC002551.1,1.83824358150726,1.41108988930552,2.2156120363197,2.27503055391652,2.51495228283793,2.21194452000524,2.07111774829824,2.60915488182949,1.52797222734423,2.21255358236775,1.77467176052467,2.22658426932964,2.24164424428554,2.17945329416975,1.79428431734911,1.43793284219937,2.31617071297337,1.59238932779768,1.64450258696425,2.22362183876474,1.94295416133096,2.03900133767654,1.594995735331,2.58856216355815,1.68924672506322,2.28831179033606,2.70264129637776,1.84703564833647,2.07887468440596,2.26798565828512,2.37544219927704,1.87251864557989,1.759237884836,2.30888006720149,1.67732637617268,1.57577422176506,1.52255925474721,1.70961635094569
AC002985.3,1.68724560301355,2.07643069427709,1.99498939616304,2.07726078988078,1.89956838713004,1.39872854750906,2.07111774829824,1.58372952100258,1.98998690571492,1.37615438596968,2.24040777421203,1.54217254145777,1.88795702522962,1.28476642260749,2.19991752221975,2.00471260331386,2.15338716509582,2.81312578030962,1.64450258696425,1.45775314406612,1.94295416133096,1.46821216097515,2.18116476265037,1.8131008999782,1.68924672506322,2.19415907259282,2.07437155197092,2.23996384374918,2.3347897674737,2.49602679775837,1.95972220827782,2.40621279619418,2.73592655359871,2.23086199077906,1.67732637617268,1.26872688940408,2.10020979831809,1.86131800093118
AC003002.6,3.05687627470637,2.70483830785402,1.86325477147622,1.96146727417253,2.14912451783431,2.41294725428959,2.07111774829824,2.60915488182949,1.70675101637746,2.03590771587059,3.18188799858944,1.32336826658949,2.70902627162553,2.27343902677585,2.30531165383956,0,2.57888091123843,0,1.41920314890788,2.95123819893307,0.78657728853081,3.32257727541873,1.37276095653359,2.96866570743679,3.27293017852844,3.14180910239618,2.70264129637776,2.99947431631834,2.97831024443903,1.54998414720504,0,2.69203238393814,0,2.68065998651435,2.07467613573934,2.1597495522204,1.85252721895941,2.9015311855374
AC003005.2,2.59022767168367,1.41108988930552,0.645765404152348,0,1.0627558788647,0,1.28097058378705,0.677157051827712,1.03119348088163,0.908186993965737,2.07914591744289,0.65163944354969,0.659750611894315,0.626619794247016,1.10063267689608,0,1.39762848973654,0,1.64450258696425,2.38774268704694,0,1.69658550037691,0,2.66280903204852,0.743768985694365,1.51365633018377,1.28366027065918,1.96065715248931,2.2149965492598,0,0,1.54111035031141,1.35707294425892,1.83845800359986,1.28391212591596,0.823368557815354,1.02674773901923,0.644675239632673
AC003005.4,3.59006940234365,3.12249504067293,1.03492420623593,3.6051088183403,3.66065303506613,3.41719506938697,3.66702418698267,3.06029058153687,2.21045322721434,3.93796295202761,3.69353753816605,0.65163944354969,2.42280149308773,3.30094371165642,3.58646397551425,2.00471260331386,4.0084108012667,0,2.98583094208524,3.70267254610746,1.52335770533569,4.59528495193521,0,4.49117365707072,0.743768985694365,0.634367023114321,4.44716406521771,4.51123208103938,4.00061813095869,3.29508726855168,0,4.38077720759075,0,4.30757849092702,3.64859312379362,3.5698241521577,2.53748411158672,3.99667146514368
AC003006.7,2.59022767168367,1.7317675678183,0,0.627446183642535,1.0627558788647,0,1.49668189822566,0.677157051827712,1.31011940475448,1.54746810114653,1.64838574477934,0,0,0.626619794247016,1.79428431734911,0,1.18912181515669,0,0,1.78245688030251,0,1.69658550037691,0,0,0,0.634367023114321,1.82771476792798,1.96065715248931,2.707445541916,0.80519461285501,0,1.04200180881684,0,1.1835007973816,0.626069935904633,0.823368557815354,0,0
AC003075.4,2.08533888669492,2.75537925928754,3.04279817290582,3.39461287135255,3.27991606141959,3.45000254545166,2.07111774829824,3.52404367687689,3.63733408593341,3.11162136443463,1.64838574477934,2.69329232986343,3.43068874382359,3.04639285050988,2.40064933677228,3.43329276514834,1.95885300288841,3.14362273058304,2.93163856787947,2.30904544748381,3.35007802780795,3.36195583765501,3.56594020830431,2.79656609008156,2.86549542296021,4.18457290732789,2.81294887840469,3.96809986144647,2.78234373234184,3.03466973972792,2.74942580180554,2.40621279619418,3.09807408589449,2.68065998651435,2.27237939006663,3.85044112414459,2.78696933008366,2.30793887660921
AC003088.1,1.50932119607584,3.48979798892002,3.51654996309874,3.12766103424163,3.20596101099514,3.27401002907523,3.98656178119969,1.07723478908636,1.98998690571492,1.69368118226197,1.77467176052467,2.00563174548465,1.73546234352166,1.82899865349354,1.38856701110438,3.10965006635036,1.18912181515669,4.49703773146132,3.3000947895382,2.38774268704694,1.75500400603062,4.32580122288303,2.28632288949594,2.8572836181489,2.28552029063165,5.03856336609486,2.35796031381344,1.19058287613787,4.83431556713536,1.97208725580372,2.25510528503265,2.00446228314631,3.29447484296582,1.56366865627205,3.16236448519961,3.23021370089281,3.50421941623973,4.12162999637395
AC003090.1,0,0,1.31435231857798,0.627446183642535,0.666376124545817,2.84879245482522,0,3.40280349388151,1.03119348088163,2.80566901592917,2.44203855592188,1.32336826658949,1.05383099448878,2.76074814362606,0,2.00471260331386,3.10544554226691,1.82787270973759,1.41920314890788,1.6332265845232,1.22134172412642,0.748497739392974,0.684145291670525,0,1.1655541512358,1.2967755433144,0,1.5717352584982,4.29437623188312,1.54998414720504,0,2.22537873361952,1.07268018404696,1.1835007973816,1.67732637617268,0.823368557815354,0.639738712677953,3.92780280178069
AC003092.1,1.01589333591257,0,5.69008945971814,2.18102683476057,3.93573788941215,0.701453793122258,1.00555412371581,2.05128875555847,1.70675101637746,2.93161341185457,0,0.65163944354969,5.22067494406037,1.67828705171169,0.6946628542866,5.15546414123842,2.060843086261,1.28379633732101,3.03723686072421,0,4.08761393991151,2.03900133767654,7.35530021783782,0,1.68924672506322,2.92940877683637,0.625907864086983,0.567016473669882,3.83881838642902,2.13094124440157,7.00504744787491,4.00967850612566,2.67155398542265,0.56261833729206,0,5.53258966556346,1.02674773901923,2.21356951983784
AC003092.2,0,0,1.03492420623593,1.50213918571381,2.83918721876981,0,0,0,0,0,0,0,2.5023960287851,0,0,1.6644259688019,0,0,0,0,1.94295416133096,0,4.58726712173051,0,0,0.634367023114321,0,0,0.772841091016563,0,2.95969390331448,1.04200180881684,0,0,0,2.93885788718299,0,0
